"id","date","last.touch","last.click"
3953,2017-01-25,"social","none"
952,2017-01-11,"display","none"
6689,2017-01-15,"none","none"
6052,2017-02-05,"direct","none"
7319,2017-01-05,"social","none"
9317,2017-02-08,"display","social"
2717,2017-01-30,"display","none"
5613,2017-02-05,"display","none"
3650,2017-01-11,"social","none"
16,2017-01-06,"direct","none"
9358,2017-01-06,"social","none"
2559,2017-02-20,"display","social"
5465,2017-02-14,"email","none"
8873,2017-01-18,"email","none"
9506,2017-02-24,"display","none"
3467,2017-02-09,"email","social"
3104,2017-02-23,"email","email"
6737,2017-01-15,"social","none"
3470,2017-01-24,"email","email"
7118,2017-02-06,"display","display"
364,2017-02-11,"email","social"
5345,2017-02-21,"email","none"
3694,2017-01-03,"social","none"
5120,2017-01-14,"direct","none"
1698,2017-01-18,"social","social"
7838,2017-01-10,"email","none"
858,2017-01-20,"social","email"
8972,2017-01-20,"social","email"
4223,2017-02-21,"display","display"
2671,2017-01-03,"email","none"
6813,2017-02-26,"direct","none"
3656,2017-01-25,"email","email"
1035,2017-02-08,"display","none"
6457,2017-01-07,"display","none"
1599,2017-01-31,"email","none"
562,2017-01-05,"social","none"
9708,2017-01-27,"display","social"
9723,2017-02-05,"display","none"
631,2017-01-12,"display","none"
5838,2017-01-31,"email","social"
1429,2017-02-13,"email","none"
6406,2017-01-17,"email","email"
2178,2017-01-06,"social","none"
3626,2017-02-03,"direct","none"
4942,2017-01-30,"social","social"
4395,2017-02-08,"display","email"
3496,2017-02-03,"direct","social"
2492,2017-01-03,"display","none"
3986,2017-01-12,"social","social"
7259,2017-02-08,"display","none"
1503,2017-01-05,"social","social"
8657,2017-01-09,"display","none"
9678,2017-02-07,"email","email"
6146,2017-01-25,"social","email"
2385,2017-01-03,"email","none"
6314,2017-01-23,"email","none"
9045,2017-01-21,"email","email"
9078,2017-01-13,"display","none"
8467,2017-02-06,"display","none"
2283,2017-01-05,"display","none"
5394,2017-01-12,"email","none"
2740,2017-01-11,"display","none"
9922,2017-01-24,"display","none"
4395,2017-02-01,"display","email"
5847,2017-02-27,"display","display"
6024,2017-02-26,"display","none"
2574,2017-01-26,"social","social"
7396,2017-01-22,"email","email"
6699,2017-01-03,"social","none"
1688,2017-02-12,"social","social"
5942,2017-01-07,"direct","none"
9488,2017-02-05,"display","email"
8745,2017-02-04,"direct","none"
8448,2017-01-10,"email","none"
7985,2017-01-03,"email","none"
5579,2017-01-31,"social","none"
7675,2017-01-24,"email","email"
6744,2017-02-05,"display","none"
9833,2017-01-31,"email","email"
3107,2017-01-01,"none","none"
1625,2017-02-04,"display","display"
7368,2017-01-09,"email","none"
1829,2017-01-24,"social","none"
1022,2017-01-15,"email","none"
7511,2017-01-10,"display","display"
5134,2017-02-27,"display","display"
9353,2017-01-25,"display","social"
453,2017-01-12,"social","none"
9285,2017-01-07,"social","email"
8935,2017-01-25,"social","display"
9220,2017-01-26,"display","none"
4696,2017-01-30,"social","none"
64,2017-02-22,"email","email"
6704,2017-01-19,"display","social"
9406,2017-01-06,"direct","none"
5476,2017-01-22,"email","none"
5384,2017-01-23,"social","social"
4012,2017-01-18,"social","email"
4349,2017-01-07,"direct","none"
7682,2017-01-05,"social","none"
3278,2017-02-01,"display","none"
4534,2017-01-20,"social","social"
2168,2017-01-27,"social","email"
8941,2017-01-08,"display","none"
5483,2017-01-17,"social","social"
8285,2017-01-23,"social","email"
4452,2017-01-11,"email","none"
4638,2017-02-07,"direct","social"
1750,2017-02-22,"display","none"
3224,2017-01-12,"social","none"
9052,2017-01-15,"social","none"
9744,2017-01-31,"email","email"
8197,2017-01-05,"social","display"
7526,2017-02-02,"email","email"
5015,2017-02-03,"direct","none"
3040,2017-01-26,"social","social"
1095,2017-02-08,"email","none"
7487,2017-02-21,"email","email"
3011,2017-01-29,"display","none"
9972,2017-02-08,"direct","social"
8698,2017-02-06,"direct","none"
3580,2017-02-06,"direct","social"
6624,2017-02-12,"email","social"
3632,2017-01-11,"display","social"
4376,2017-01-18,"display","none"
2348,2017-02-17,"display","email"
3117,2017-01-25,"social","social"
902,2017-01-13,"social","social"
60,2017-01-28,"social","email"
6140,2017-01-02,"social","none"
7020,2017-01-07,"social","none"
5942,2017-01-28,"email","none"
9488,2017-01-17,"display","social"
1851,2017-01-19,"display","none"
1966,2017-01-31,"email","email"
2146,2017-01-08,"display","none"
9713,2017-01-25,"none","none"
6798,2017-02-11,"email","none"
5155,2017-02-15,"direct","email"
2121,2017-01-11,"display","none"
9658,2017-01-16,"none","none"
710,2017-01-09,"social","none"
4851,2017-01-29,"display","display"
1683,2017-02-13,"email","none"
7283,2017-02-09,"none","none"
8626,2017-01-27,"display","none"
9660,2017-01-14,"social","social"
7895,2017-01-11,"email","none"
8310,2017-02-06,"direct","email"
6116,2017-01-06,"display","none"
643,2017-02-05,"direct","email"
1577,2017-02-04,"direct","none"
6568,2017-01-16,"social","none"
6898,2017-01-12,"social","social"
4595,2017-01-10,"email","none"
8773,2017-01-09,"social","social"
4792,2017-01-24,"display","none"
8688,2017-01-01,"display","none"
5873,2017-01-28,"display","display"
3502,2017-01-28,"social","none"
4873,2017-01-24,"display","none"
318,2017-02-09,"display","email"
9137,2017-02-06,"direct","none"
9609,2017-02-05,"direct","email"
8258,2017-01-04,"email","none"
1219,2017-02-21,"email","email"
1259,2017-01-15,"none","none"
7182,2017-01-07,"social","none"
7035,2017-01-05,"display","none"
6438,2017-01-14,"display","none"
4062,2017-02-03,"direct","none"
315,2017-02-06,"display","none"
3949,2017-01-21,"email","none"
9865,2017-02-09,"social","none"
5979,2017-01-18,"social","none"
7485,2017-01-24,"social","none"
1427,2017-02-21,"email","email"
899,2017-01-30,"none","none"
2838,2017-02-15,"email","none"
6509,2017-01-24,"email","social"
5592,2017-02-07,"email","social"
382,2017-01-24,"social","social"
720,2017-01-04,"social","none"
3851,2017-02-01,"social","none"
1072,2017-01-24,"email","none"
1840,2017-01-29,"none","none"
2946,2017-02-22,"email","email"
5233,2017-01-02,"display","none"
9293,2017-01-24,"email","email"
6303,2017-01-19,"social","social"
8799,2017-02-28,"display","none"
4605,2017-01-15,"social","social"
6544,2017-01-16,"email","none"
2066,2017-02-24,"email","none"
5813,2017-01-07,"social","none"
826,2017-02-25,"display","social"
7250,2017-01-11,"social","none"
3141,2017-01-28,"email","none"
5395,2017-02-03,"display","social"
5831,2017-01-18,"social","social"
5115,2017-02-10,"email","none"
1829,2017-02-06,"direct","social"
1419,2017-01-03,"social","none"
2224,2017-01-08,"direct","none"
6172,2017-01-26,"social","social"
9742,2017-01-13,"email","none"
2869,2017-01-07,"social","none"
9582,2017-02-15,"email","none"
4464,2017-02-06,"display","none"
598,2017-01-24,"social","social"
852,2017-01-06,"social","social"
2811,2017-01-12,"social","email"
3096,2017-01-03,"display","none"
7739,2017-02-21,"email","none"
5699,2017-02-06,"direct","email"
9957,2017-01-20,"social","none"
1945,2017-02-17,"email","none"
3576,2017-01-15,"social","social"
6815,2017-01-03,"email","none"
1815,2017-01-19,"email","email"
8946,2017-01-30,"display","none"
8396,2017-02-07,"email","email"
8641,2017-01-16,"social","none"
2355,2017-02-09,"email","email"
9512,2017-01-10,"email","email"
5613,2017-01-18,"display","none"
6165,2017-02-02,"display","social"
3274,2017-01-11,"social","social"
9523,2017-02-03,"direct","email"
9944,2017-02-09,"email","email"
8412,2017-02-08,"email","none"
2557,2017-01-01,"display","none"
6428,2017-01-26,"social","social"
8940,2017-02-21,"email","none"
4879,2017-01-24,"display","email"
7099,2017-02-07,"display","none"
1211,2017-01-11,"email","none"
2217,2017-02-20,"email","email"
2284,2017-02-06,"direct","none"
3075,2017-01-05,"social","social"
9753,2017-01-10,"email","none"
4039,2017-01-17,"social","email"
9291,2017-02-16,"display","email"
9217,2017-01-07,"display","none"
9540,2017-01-19,"email","none"
4005,2017-02-04,"direct","email"
4472,2017-02-01,"email","social"
2258,2017-01-11,"email","none"
5039,2017-02-17,"display","none"
5596,2017-01-25,"social","social"
5152,2017-01-03,"social","none"
4878,2017-02-27,"email","none"
86,2017-02-05,"social","social"
6241,2017-01-26,"social","social"
6740,2017-02-16,"display","none"
930,2017-01-25,"social","social"
6027,2017-02-03,"direct","social"
5342,2017-01-20,"social","social"
6344,2017-02-03,"direct","none"
9275,2017-02-02,"email","none"
8940,2017-01-21,"social","none"
7615,2017-01-18,"email","none"
3784,2017-01-05,"none","none"
1368,2017-01-18,"display","none"
1749,2017-02-28,"email","email"
9477,2017-02-08,"email","none"
2647,2017-02-06,"direct","none"
5073,2017-01-08,"display","none"
569,2017-02-07,"direct","none"
9299,2017-02-21,"email","social"
9354,2017-02-24,"email","email"
1146,2017-02-21,"email","social"
6057,2017-01-01,"none","none"
4114,2017-02-22,"email","email"
12,2017-01-05,"email","none"
4159,2017-01-30,"email","none"
9710,2017-01-11,"social","social"
1965,2017-02-14,"email","email"
4791,2017-01-15,"social","email"
7474,2017-02-19,"display","none"
6202,2017-01-19,"email","email"
3798,2017-01-01,"none","none"
9779,2017-01-18,"email","none"
3821,2017-02-28,"direct","none"
3070,2017-01-20,"display","none"
5494,2017-01-19,"social","none"
1724,2017-02-16,"email","email"
9609,2017-02-07,"email","email"
4162,2017-01-09,"display","none"
7672,2017-01-17,"email","email"
1475,2017-01-10,"display","none"
3709,2017-01-13,"social","social"
3846,2017-02-06,"direct","none"
1418,2017-01-04,"email","none"
6627,2017-01-16,"none","none"
2315,2017-01-03,"email","none"
9275,2017-02-11,"email","none"
3571,2017-01-11,"social","none"
8228,2017-01-06,"social","none"
3691,2017-02-12,"display","display"
9890,2017-01-12,"display","social"
8647,2017-02-03,"direct","email"
8315,2017-01-24,"social","social"
9364,2017-01-18,"social","none"
9292,2017-02-07,"direct","none"
1859,2017-02-11,"email","email"
8389,2017-02-08,"email","none"
707,2017-01-19,"social","display"
7003,2017-02-14,"email","email"
4658,2017-02-23,"email","social"
5546,2017-02-14,"email","social"
6582,2017-02-03,"direct","email"
2168,2017-01-09,"social","email"
9056,2017-01-26,"social","social"
2124,2017-01-02,"none","none"
5408,2017-02-06,"direct","email"
8161,2017-01-14,"social","social"
8039,2017-01-07,"social","none"
9173,2017-02-23,"email","email"
7878,2017-02-07,"email","none"
6724,2017-01-08,"social","social"
1790,2017-02-08,"email","none"
3598,2017-01-29,"social","social"
415,2017-02-24,"display","display"
9380,2017-01-02,"display","none"
272,2017-01-12,"email","none"
7835,2017-01-14,"social","social"
8334,2017-01-07,"social","none"
9107,2017-01-09,"direct","none"
2549,2017-02-05,"display","email"
2721,2017-02-08,"email","social"
1414,2017-02-08,"email","email"
1342,2017-01-14,"social","none"
6500,2017-02-03,"direct","social"
8368,2017-01-18,"email","none"
7324,2017-02-15,"email","email"
7389,2017-02-09,"email","email"
2024,2017-01-31,"display","none"
5796,2017-02-17,"email","social"
2495,2017-02-17,"display","none"
6166,2017-01-14,"email","none"
5574,2017-01-31,"email","email"
9609,2017-01-13,"social","email"
2265,2017-02-13,"email","email"
4559,2017-01-24,"social","none"
72,2017-01-31,"email","social"
643,2017-01-26,"social","social"
4471,2017-01-10,"social","none"
4016,2017-01-31,"display","email"
6580,2017-02-13,"display","none"
4160,2017-01-13,"email","email"
3790,2017-01-03,"social","none"
6740,2017-01-31,"display","none"
5711,2017-01-24,"display","social"
8696,2017-01-25,"social","social"
3952,2017-01-25,"display","social"
8610,2017-01-05,"social","social"
2165,2017-02-17,"email","none"
4480,2017-01-29,"email","none"
1901,2017-01-26,"direct","none"
6562,2017-01-20,"social","none"
3232,2017-01-17,"email","email"
2722,2017-01-20,"social","social"
8593,2017-01-30,"social","display"
8321,2017-01-08,"social","none"
8973,2017-02-10,"none","none"
3473,2017-02-11,"display","none"
9793,2017-02-02,"email","none"
3365,2017-01-28,"display","display"
1219,2017-01-11,"email","none"
8902,2017-02-02,"email","none"
3006,2017-01-31,"email","email"
8655,2017-01-06,"direct","none"
1724,2017-01-05,"social","none"
1510,2017-02-08,"direct","email"
6050,2017-01-11,"email","email"
7765,2017-01-06,"direct","none"
5823,2017-01-29,"social","social"
2914,2017-01-01,"display","none"
1898,2017-02-25,"display","display"
9857,2017-02-19,"display","none"
7609,2017-01-08,"social","none"
32,2017-01-23,"display","display"
4069,2017-01-31,"email","none"
2757,2017-02-27,"display","none"
7427,2017-01-09,"direct","none"
4704,2017-02-07,"email","social"
9487,2017-01-07,"display","none"
5915,2017-01-29,"social","email"
4416,2017-01-30,"display","none"
2903,2017-01-06,"direct","none"
3826,2017-01-27,"display","none"
5768,2017-01-22,"social","none"
4262,2017-02-17,"email","none"
7473,2017-02-08,"display","social"
8920,2017-01-13,"email","none"
3613,2017-01-17,"none","none"
9858,2017-02-20,"email","none"
260,2017-01-06,"direct","none"
9880,2017-01-24,"social","none"
8595,2017-01-03,"social","none"
5605,2017-02-16,"email","none"
9538,2017-02-22,"display","email"
2485,2017-01-04,"social","social"
6024,2017-01-27,"display","none"
7067,2017-01-24,"display","none"
6373,2017-01-04,"social","none"
4350,2017-01-20,"social","none"
8815,2017-01-03,"display","none"
4641,2017-01-09,"social","none"
1197,2017-02-18,"email","none"
8738,2017-02-24,"display","none"
4050,2017-01-11,"social","none"
7022,2017-01-06,"direct","none"
6517,2017-01-17,"social","none"
6879,2017-02-18,"display","email"
9818,2017-01-01,"social","none"
3771,2017-02-07,"display","none"
1335,2017-01-29,"social","social"
1385,2017-02-08,"display","email"
5901,2017-01-15,"none","none"
5747,2017-02-10,"email","none"
5968,2017-02-02,"social","none"
1473,2017-01-14,"email","none"
2311,2017-01-04,"email","none"
4811,2017-02-23,"email","email"
7129,2017-02-14,"email","social"
9766,2017-01-31,"social","email"
8274,2017-01-31,"display","email"
1307,2017-02-01,"email","none"
9455,2017-01-10,"email","email"
5286,2017-02-14,"email","email"
2522,2017-01-01,"display","none"
3134,2017-02-09,"display","none"
1620,2017-01-27,"display","none"
6648,2017-01-08,"display","none"
6987,2017-01-09,"display","none"
6041,2017-01-11,"social","none"
5741,2017-02-04,"direct","none"
6512,2017-01-24,"social","none"
7126,2017-01-28,"display","none"
7579,2017-01-10,"display","email"
5173,2017-01-21,"social","none"
4704,2017-02-12,"email","social"
348,2017-02-12,"email","social"
9231,2017-01-22,"display","none"
81,2017-01-13,"social","none"
4127,2017-02-23,"email","none"
1355,2017-02-22,"email","email"
9871,2017-02-06,"direct","social"
5471,2017-01-04,"social","social"
9454,2017-02-05,"direct","email"
4934,2017-01-10,"email","social"
3705,2017-01-14,"display","social"
7994,2017-01-09,"direct","none"
7022,2017-02-08,"email","none"
4475,2017-02-08,"display","none"
7020,2017-01-22,"social","none"
5284,2017-01-04,"social","none"
3903,2017-01-30,"email","none"
4737,2017-01-03,"email","none"
1310,2017-01-30,"email","email"
8223,2017-02-04,"display","none"
3492,2017-02-11,"email","none"
6553,2017-01-28,"social","social"
5036,2017-01-24,"email","email"
4644,2017-01-05,"social","none"
9535,2017-01-07,"display","none"
9769,2017-01-04,"display","none"
5787,2017-01-07,"social","none"
993,2017-01-24,"email","none"
6293,2017-01-17,"social","email"
5077,2017-01-11,"email","none"
3097,2017-02-02,"display","email"
7458,2017-01-13,"email","none"
3114,2017-01-20,"social","email"
9505,2017-02-23,"email","social"
8142,2017-01-10,"email","email"
9766,2017-01-11,"email","social"
7525,2017-02-12,"display","none"
397,2017-01-04,"display","display"
3086,2017-01-12,"social","none"
680,2017-01-28,"social","social"
8084,2017-02-13,"email","email"
3398,2017-01-08,"display","none"
5299,2017-01-30,"social","none"
732,2017-01-22,"social","social"
8378,2017-01-23,"display","social"
3210,2017-01-26,"social","social"
8488,2017-02-04,"direct","email"
6080,2017-01-19,"display","email"
3762,2017-01-10,"direct","none"
1555,2017-02-02,"email","social"
9006,2017-02-13,"email","none"
4016,2017-02-17,"display","display"
6499,2017-02-09,"email","email"
6,2017-02-16,"display","none"
744,2017-01-25,"email","email"
5331,2017-02-04,"display","email"
4148,2017-02-22,"email","none"
1026,2017-01-02,"display","none"
437,2017-02-19,"email","none"
5369,2017-02-21,"none","none"
1779,2017-01-25,"social","social"
3297,2017-01-05,"social","none"
3244,2017-01-24,"none","none"
2362,2017-02-28,"direct","none"
9310,2017-01-05,"display","none"
9934,2017-01-15,"display","social"
4133,2017-02-27,"email","email"
9934,2017-01-09,"social","social"
8730,2017-01-28,"display","none"
